Group,Entry Month,Sales Office,DATE OF CREATION (mm/dd/yyyy),Order Category,INDENT / ORD PRO. ID,SAP Entry ,CUSTOMER,SO NO (FAK),YGSP SO NO,SO item No.,MODEL CODE,QTY,SO BASIC VALUE,CDD (mm/dd/yyyy),BASE MODEL,CAP. MOD,WET. Part,CAP. CATG,B/O O R,SEAL Reqt.,SEAL Vendor,M+TT,TRADING FOB,PAYMENT TYPE,INSPN,CDD WEEK,LD Clause,MC DATE (mm/dd/yyyy),Matl Req DATE (mm/dd/yyyy),Txr Category,Billing Month,Part. del. Accept,BASE,Protocol,CAP. Mod,Wet. Part,P-Connect,C-Bolt,Install.,Amp-Hous.,Ele.,IND,Mount,OPTIONS,Tokuchu,"LM Tokuchu 
(Yes / No) ",Parts Avail. Date  (mm/dd/yyyy),LM Readiness Date,MFG Status,"SCH. Date
(mm/dd/yyyy)",FG date   (mm/dd/yyyy),FG Material Status,DESP Date,DESP Month,Remarks,END USER,END USER CODE,Seal Rediness Date,Seal MC Remarks,SO+ITEM,RON / PL,TOKUCHU No.
PPMG,Sep-22,Pune,09-12-2022,Toh-Toh,44640,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPE2200319,2008508061,290,EJA110E-JMS5J-912EB,1,"28,005.00",09/30/2022,EJA110E,M,S,Std,,N,,M,,PDC,,40,N,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,02-08-2023,02-10-2023,MC awtd,,,,,,,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,200295191,,,2.01E+12,Vinaya Diliprao Lokare,
PPMG,Sep-22,Pune,09-12-2022,Toh-Toh,44640,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPE2200319,2008508061,300,EJA530E-JBS4N-012EL,1,"20,300.00",09/30/2022,EJA530E,B,S,Std,,N,,M,,PDC,,40,N,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,02-08-2023,02-10-2023,MC awtd,,,,,,,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,200295191,,,2.01E+12,Vinaya Diliprao Lokare,
PPMG,Sep-22,Pune,09-12-2022,Toh-Toh,44640,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,PPE2200319,2008508061,310,EJA530E-JCS4N-012EL,1,"20,300.00",09/30/2022,EJA530E,C,S,Std,,N,,M,,PDC,,40,N,,,LM-Safe,04/30/2023,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,02-08-2023,02-10-2023,MC awtd,,,,,,,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS LTD,200295191,,,2.01E+12,Vinaya Diliprao Lokare,
Discrete,Sep-22,Chennai,09/14/2022,Toh-Toh,47076,YES,SYSPRO AUTOMATION,FCI2200566,2008533660,10,EJA110E-JMS5J-912EB,6,"1,73,028.00",03/14/2023,EJA110E,M,S,Std,,N,,M,,PDC,,12,N,04-12-2023,04/19/2023,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,03-06-2023,03-07-2023,MC Recd,,,,,,,RA SHAIKH PAPER MILLS PVT. LTD,200339054,,,2.01E+11,Komaleswara R,
Discrete,Sep-22,Chennai,09/14/2022,Toh-Toh,47076,YES,SYSPRO AUTOMATION,FCI2200566,2008533660,20,EJA110E-JHS5J-912EB,6,"1,73,028.00",03/14/2023,EJA110E,H,S,Std,,N,,M,,PDC,,12,N,04-12-2023,04/19/2023,LM-Safe,04/30/2023,,EJA110E,J,H,S,5,J,9,1,2,E,B,,-,,03-06-2023,03-07-2023,MC Recd,,,,,,,RA SHAIKH PAPER MILLS PVT. LTD,200339054,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/18/2022,Toh-Toh,48835,YES,SYSPRO AUTOMATION,FCJ2200652,2008592494,10,EJA110E-JVS5J-912EB,2,"73,958.00",02-07-2023,EJA110E,V,S,Std,,N,,M,,PI,,7,N,04-12-2023,04/19/2023,LM-Safe,04/30/2023,,EJA110E,J,V,S,5,J,9,1,2,E,B,,-,,12/19/2022,12/21/2022,MC Recd,,,,,,,ULTRATECH CEMENT LIMITED,200258408,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/18/2022,Toh-Toh,48863,YES,SYSPRO AUTOMATION,FCJ2200661,2008595467,10,EJA530E-JBS4N-012EL,12,"2,57,772.00",05/30/2023,EJA530E,B,S,Std,,N,,M,,PDC,,23,N,02/16/2023,04-10-2023,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,03-07-2023,03-09-2023,MC Recd,,,,,,,ULTRATECH CEMENT LIMITED,200258408,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/18/2022,Toh-Toh,48849,YES,SYSPRO AUTOMATION,FCJ2200678,2008598245,10,EJA530E-JBS4N-012EL,12,"2,57,772.00",07/20/2023,EJA530E,B,S,Std,,N,,M,,PDC,,30,N,02/16/2023,04-10-2023,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,03-07-2023,03-09-2023,MC Recd,,,,,,,ULTRATECH CEMENT LIMITED,200258408,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/18/2022,Toh-Toh,48867,YES,SYSPRO AUTOMATION,FCJ2200667,2008601075,10,EJA530E-JBS4N-012EL,12,"2,57,772.00",06-10-2023,EJA530E,B,S,Std,,N,,M,,PDC,,24,N,02/16/2023,04-10-2023,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,03-07-2023,03-09-2023,MC Recd,,,,,,,SYSPRO AUTOMATION,200258227,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/19/2022,Toh-Toh,48870,YES,SYSPRO AUTOMATION,FCJ2200669,2008595486,10,EJA530E-JDS4N-012EL,2,"42,962.00",06-10-2023,EJA530E,D,S,Std,,N,,M,,PDC,,24,N,04-05-2023,04-12-2023,LM-Safe,04/30/2023,,EJA530E,J,D,S,4,N,0,1,2,E,L,,-,,12/19/2022,12/21/2022,MC Recd,,,,,,,ULTRATECH CEMENT LIMITED,200258408,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/20/2022,Toh-Toh,48901,YES,SYSPRO AUTOMATION,FCJ2200635,2008588759,10,EJA530E-JBS4N-012EL,12,"2,57,772.00",04/30/2023,EJA530E,B,S,Std,,N,,M,,PDC,,18,N,02/16/2023,04-10-2023,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,01/14/2023,01/16/2023,MC Recd,,,,,,,ULTRATECH CEMENT LIMITED,200258408,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/20/2022,Toh-Toh,48902,YES,SYSPRO AUTOMATION,FCJ2200636,2008588813,10,EJA530E-JCS4N-012EL,16,"3,43,696.00",04/30/2023,EJA530E,C,S,Std,,N,,M,,PDC,,18,N,,,LM-Safe,04/30/2023,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,01/14/2023,01/16/2023,MC awtd,,,,,,,ULTRATECH CEMENT LIMITED,200258408,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/20/2022,Toh-Toh,48903,YES,SYSPRO AUTOMATION,FCJ2200637,2008588896,10,EJA530E-JDS4N-012EL,2,"42,962.00",04/30/2023,EJA530E,D,S,Std,,N,,M,,PDC,,18,N,,,LM-Safe,04/30/2023,,EJA530E,J,D,S,4,N,0,1,2,E,L,,-,,01/14/2023,01/16/2023,MC awtd,,,,,,,ULTRATECH CEMENT LIMITED,200288036,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/20/2022,Toh-Toh,48904,YES,SYSPRO AUTOMATION,FCJ2200638,2008588916,10,EJA110E-JMS5J-912EB,6,"1,73,028.00",04/30/2023,EJA110E,M,S,Std,,N,,M,,PDC,,18,N,04-12-2023,04/19/2023,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,01/14/2023,01/16/2023,MC Recd,,,,,,,AVADH SUGAR & ENERGY LTD,200300483,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/20/2022,Toh-Toh,48897,YES,SYSPRO AUTOMATION,FCJ2200683,2008598831,10,EJA530E-JDS4N-012EL,2,"42,962.00",06/30/2023,EJA530E,D,S,Std,,N,,M,,PDC,,27,N,04-05-2023,04-12-2023,LM-Safe,04/30/2023,,EJA530E,J,D,S,4,N,0,1,2,E,L,,-,,01/14/2023,01/16/2023,MC Recd,,,,,,,SHREE RENUKA SUGARS LTD,200258080,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/20/2022,Toh-Toh,48895,YES,SYSPRO AUTOMATION,FCJ2200681,2008598833,10,EJA530E-JBS4N-012EL,12,"2,57,772.00",06/30/2023,EJA530E,B,S,Std,,N,,M,,PDC,,27,N,02/16/2023,04-10-2023,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,01/14/2023,01/16/2023,MC Recd,,,,,,,SHREE RENUKA SUGARS LTD,200276327,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/20/2022,Toh-Toh,48905,YES,SYSPRO AUTOMATION,FCJ2200639,2008600428,10,EJA110E-JHS5J-912EB,2,"57,676.00",04/30/2023,EJA110E,H,S,Std,,N,,M,,PDC,,18,N,04-12-2023,04/19/2023,LM-Safe,04/30/2023,,EJA110E,J,H,S,5,J,9,1,2,E,B,,-,,01/14/2023,01/16/2023,MC Recd,,,,,,,RA SHAIKH PAPER MILLS PVT. LTD,200339054,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Delhi,10/21/2022,Toh-Toh,45797,YES,"TOSHIBA JSW POWER SYSTEMS PVT. LTD.,",MDG2200506,2008530006,10,EJA110E-JHS4J-912EJ/D4,3,"1,54,698.00",09-09-2022,EJA110E,H,S,Std,,N,,M,,PI,,37,N,,,LM-Safe,04/30/2023,,EJA110E,J,H,S,4,J,9,1,2,E,J,/D4,-,,02-07-2023,02-09-2023,MC awtd,,,,,,,"TOSHIBA JSW POWER SYSTEMS PVT. LTD.,",200267502,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Baroda,10/21/2022,Toh-Toh,47128,YES,SIEMENS LIMITED,FBJ2201380,2008601841,14,EJA530E-JCS4N-012EL,1,"18,048.00",11/30/2022,EJA530E,C,S,Std,,N,,M+TT,,CREDIT,,49,Y,,,LM-Safe,04/30/2023,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,02/13/2023,02/15/2023,MC awtd,,,,,,,GHARDA CHEMICALS LIMITED,200085062,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Baroda,10/21/2022,Toh-Toh,47128,YES,SIEMENS LIMITED,FBJ2201380,2008601841,24,EJA530E-JCS4N-012EL,1,"18,048.00",11/30/2022,EJA530E,C,S,Std,,N,,M+TT,,CREDIT,,49,Y,,,LM-Safe,04/30/2023,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,02/13/2023,02/15/2023,MC awtd,,,,,,,GHARDA CHEMICALS LIMITED,200085062,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Baroda,10/21/2022,Toh-Toh,47128,YES,SIEMENS LIMITED,FBJ2201380,2008601841,34,EJA530E-JBS4N-012EL,1,"18,048.00",11/30/2022,EJA530E,B,S,Std,,N,,M+TT,,CREDIT,,49,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,,,MC awtd,,,,,,,GHARDA CHEMICALS LIMITED,200085062,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Baroda,10/21/2022,Toh-Toh,47128,YES,SIEMENS LIMITED,FBJ2201380,2008601841,44,EJA530E-JBS4N-012EL,1,"18,048.00",11/30/2022,EJA530E,B,S,Std,,N,,M+TT,,CREDIT,,49,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,,,MC awtd,,,,,,,GHARDA CHEMICALS LIMITED,200085062,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Baroda,10/21/2022,Toh-Toh,47128,YES,SIEMENS LIMITED,FBJ2201380,2008601841,54,EJA530E-JCS4N-012EL,1,"18,048.00",11/30/2022,EJA530E,C,S,Std,,N,,M+TT,,CREDIT,,49,Y,,,LM-Safe,04/30/2023,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,02/13/2023,02/15/2023,MC awtd,,,,,,,GHARDA CHEMICALS LIMITED,200085062,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Baroda,10/21/2022,Toh-Toh,47128,YES,SIEMENS LIMITED,FBJ2201380,2008601841,84,EJA530E-JBS4N-012EL,1,"18,048.00",11/30/2022,EJA530E,B,S,Std,,N,,M+TT,,CREDIT,,49,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,,,MC awtd,,,,,,,GHARDA CHEMICALS LIMITED,200085062,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Baroda,10/21/2022,Toh-Toh,47128,YES,SIEMENS LIMITED,FBJ2201380,2008601841,94,EJA530E-JBS4N-012EL,1,"18,048.00",11/30/2022,EJA530E,B,S,Std,,N,,M+TT,,CREDIT,,49,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,,,MC awtd,,,,,,,GHARDA CHEMICALS LIMITED,200085062,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Chennai,10/21/2022,Toh-Toh,48913,YES,SYSPRO AUTOMATION,FCJ2200695,2008601981,10,EJA110E-JMS5J-912EB,6,"1,73,028.00",04-10-2023,EJA110E,M,S,Std,,N,,M,,PDC,,16,N,04-12-2023,04/19/2023,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,01/14/2023,01/16/2023,MC Recd,,,,,,,RA SHAIKH PAPER MILLS PVT. LTD,200339054,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/21/2022,Toh-Toh,48921,YES,SYSPRO AUTOMATION,FCJ2200702,2008601984,10,EJA530E-JBS4N-012EL,12,"2,57,772.00",05-10-2023,EJA530E,B,S,Std,,N,,M,,PDC,,20,N,02/16/2023,04-10-2023,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,01/14/2023,01/16/2023,MC Recd,,,,,,,ULTRATECH CEMENT LIMITED,200258408,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/21/2022,Toh-Toh,49106,YES,SYSPRO AUTOMATION,FCJ2200711,2008607475,10,EJA530E-JBS4N-012EL,6,"1,28,886.00",09/29/2023,EJA530E,B,S,Std,,N,,M,,PDC,,40,N,04-05-2023,04-12-2023,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,01/14/2023,01/16/2023,MC Recd,,,,,,,SHREE RENUKA SUGARS LTD,200258080,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/21/2022,Toh-Toh,48924,YES,SYSPRO AUTOMATION,FCJ2200713,2008608770,10,EJA110E-JMS5J-912EB,6,"1,73,028.00",05-10-2023,EJA110E,M,S,Std,,N,,M,,PDC,,20,N,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,01/14/2023,01/16/2023,MC awtd,,,,,,,RA SHAIKH PAPER MILLS PVT. LTD,200339054,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/21/2022,Toh-Toh,48926,YES,SYSPRO AUTOMATION,FCJ2200715,2008608775,10,EJA110E-JHS5J-912EB,2,"57,676.00",05-10-2023,EJA110E,H,S,Std,,N,,M,,PDC,,20,N,,,LM-Safe,04/30/2023,,EJA110E,J,H,S,5,J,9,1,2,E,B,,-,,01/14/2023,01/16/2023,MC awtd,,,,,,,RA SHAIKH PAPER MILLS PVT. LTD,200339054,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/21/2022,Toh-Toh,49105,YES,SYSPRO AUTOMATION,FCJ2200712,2008608992,10,EJA530E-JBS4N-012EL,4,"85,924.00",09/30/2023,EJA530E,B,S,Std,,N,,M,,PDC,,40,N,04-05-2023,04-12-2023,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,01/14/2023,01/16/2023,MC Recd,,,,,,,ULTRATECH CEMENT LIMITED,200258408,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Chennai,10/21/2022,Toh-Toh,48928,YES,SYSPRO AUTOMATION,FCJ2200706,2008609663,10,EJA530E-JCS4N-012EL,16,"3,43,696.00",04-10-2023,EJA530E,C,S,Std,,N,,M,,PDC,,16,N,,,LM-Safe,04/30/2023,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,01/14/2023,01/16/2023,MC awtd,,,,,,,DALMIA CEMENT (BHARAT) LTD.,200255923,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Pune,10/21/2022,Toh-Toh,48434,YES,PIYU SYSTEMS,FPJ2200630,2008612866,20,EJA110E-JMS5J-912EB,2,"80,000.00",03/15/2023,EJA110E,M,S,Std,,N,,M+TT,,CREDIT,,12,N,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,01/27/2023,03/31/2023,MC awtd,,,,,,,"SHRI DUDHGANGA VEDGANGA SSK LTD.,",200147937,,,2.01E+11,Surmica Mukherjee,
Discrete,Oct-22,Pune,10/21/2022,Toh-Toh,48434,YES,PIYU SYSTEMS,FPJ2200630,2008612866,30,EJA110E-JMS5J-912EB,1,"40,000.00",03/15/2023,EJA110E,M,S,Std,,N,,M+TT,,CREDIT,,12,N,,,LM-Safe,04/30/2023,,EJA110E,J,M,S,5,J,9,1,2,E,B,,-,,01/27/2023,03/31/2023,MC awtd,,,,,,,"SHRI DUDHGANGA VEDGANGA SSK LTD.,",200147937,,,2.01E+11,Surmica Mukherjee,
Discrete,Oct-22,Pune,10/21/2022,Toh-Toh,48434,YES,PIYU SYSTEMS,FPJ2200630,2008612866,40,EJA530E-JDS4N-012EL,1,"35,000.00",03/15/2023,EJA530E,D,S,Std,,N,,M+TT,,CREDIT,,12,N,,,LM-Safe,04/30/2023,,EJA530E,J,D,S,4,N,0,1,2,E,L,,-,,01/27/2023,03/31/2023,MC awtd,,,,,,,"SHRI DUDHGANGA VEDGANGA SSK LTD.,",200147937,,,2.01E+11,Surmica Mukherjee,
Discrete,Oct-22,Baroda,10/31/2022,Toh-Toh,50312,YES,SIEMENS LIMITED,FBJ2201500,2008625761,10,EJA530E-JCS4N-012EL,1,"18,048.00",05-01-2023,EJA530E,C,S,Std,,N,,M,,CREDIT,,19,Y,,,LM-Safe,04/30/2023,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,02/13/2023,02/15/2023,MC awtd,,,,,,,TCL INTERMEDIATES PRIVATE LIMITED,200341692,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Hyderabad,10/31/2022,Toh-Toh,50415,YES,M/S.SLN ENTERPRISES,FHJ2200287,2008636666,10,EJA110E-JMD4G-912EB/KU22,12,"7,88,700.00",03/16/2023,EJA110E,M,D,Exotic,,N,,M,,PI,,12,N,,,LM-Cert,04/30/2023,,EJA110E,J,M,D,4,G,9,1,2,E,B,/KU22,-,,03-08-2023,03/26/2023,MC awtd,,,,,,,TGV SRAAC LIMITED,200257996,,,2.01E+11,Komaleswara R,
Discrete,Oct-22,Mumbai,10/31/2022,Toh-Toh,47104,YES,M P ENGINEERING CONSTRUCTIONS (INDIA) PRIVATE LIMITED,FMJ2200619,2008636840,10,EJA110E-JMS5G-914EB/KU22/C2/M01/T12,3,"1,08,000.00",12/31/2022,EJA110E,M,S,Exotic,,N,,M,,PI,,53,N,,,LM-Cert,04/30/2023,,EJA110E,J,M,S,5,G,9,1,4,E,B,/KU22/C2/M01/T12,-,,12/14/2022,12/16/2022,MC awtd,,,,,,,BHARAT PETROLEUM CORPORATION LTD,200255340,,,2.01E+11,Surmica Mukherjee,
Discrete,Oct-22,Baroda,10/31/2022,Toh-Toh,50312,YES,SIEMENS LIMITED,FBJ2201500,2008625761,20,EJA530E-JCS4N-012EL,1,"18,048.00",05-01-2023,EJA530E,C,S,Std,,N,,M,,CREDIT,,19,Y,,,LM-Safe,04/30/2023,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,02/13/2023,02/15/2023,MC awtd,,,,,,,TCL INTERMEDIATES PRIVATE LIMITED,200341692,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Mumbai,10/31/2022,Toh-Toh,47104,YES,M P ENGINEERING CONSTRUCTIONS (INDIA) PRIVATE LIMITED,FMJ2200619,2008636840,20,EJA530E-JBS4N-012EL/KU22/C2/T06/M15,6,"1,59,000.00",12/31/2022,EJA530E,B,S,Std,,N,,M,,PI,,53,N,,,LM-Cert,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KU22/C2/T06/M15,-,,12/14/2022,12/16/2022,MC awtd,,,,,,,BHARAT PETROLEUM CORPORATION LTD,200255340,,,2.01E+11,Surmica Mukherjee,
Discrete,Oct-22,Baroda,10/31/2022,Toh-Toh,50312,YES,SIEMENS LIMITED,FBJ2201500,2008625761,30,EJA530E-JBS4N-012EL,1,"18,048.00",05-01-2023,EJA530E,B,S,Std,,N,,M,,CREDIT,,19,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,02/13/2023,02/15/2023,MC awtd,,,,,,,TCL INTERMEDIATES PRIVATE LIMITED,200341692,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Mumbai,10/31/2022,Toh-Toh,47104,YES,M P ENGINEERING CONSTRUCTIONS (INDIA) PRIVATE LIMITED,FMJ2200619,2008636840,30,EJA110E-JHS5G-914EB/KU22/C2/M01/T12,3,"1,08,000.00",12/31/2022,EJA110E,H,S,Exotic,,N,,M,,PI,,53,N,,,LM-Cert,04/30/2023,,EJA110E,J,H,S,5,G,9,1,4,E,B,/KU22/C2/M01/T12,-,,02/13/2023,02/15/2023,MC awtd,,,,,,,BHARAT PETROLEUM CORPORATION LTD,200255340,,,2.01E+11,Surmica Mukherjee,
Discrete,Oct-22,Baroda,10/31/2022,Toh-Toh,50312,YES,SIEMENS LIMITED,FBJ2201500,2008625761,40,EJA530E-JBS4N-012EL,1,"18,048.00",05-01-2023,EJA530E,B,S,Std,,N,,M,,CREDIT,,19,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,02/13/2023,02/15/2023,MC awtd,,,,,,,TCL INTERMEDIATES PRIVATE LIMITED,200341692,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Baroda,10/31/2022,Toh-Toh,50312,YES,SIEMENS LIMITED,FBJ2201500,2008625761,50,EJA530E-JCS4N-012EL,1,"18,048.00",05-01-2023,EJA530E,C,S,Std,,N,,M,,CREDIT,,19,Y,,,LM-Safe,04/30/2023,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,02/13/2023,02/15/2023,MC awtd,,,,,,,TCL INTERMEDIATES PRIVATE LIMITED,200341692,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Baroda,10/31/2022,Toh-Toh,50312,YES,SIEMENS LIMITED,FBJ2201500,2008625761,60,EJA530E-JCS4N-012EL,1,"18,048.00",05-01-2023,EJA530E,C,S,Std,,N,,M,,CREDIT,,19,Y,,,LM-Safe,04/30/2023,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,02/13/2023,02/15/2023,MC awtd,,,,,,,TCL INTERMEDIATES PRIVATE LIMITED,200341692,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Baroda,10/31/2022,Toh-Toh,50312,YES,SIEMENS LIMITED,FBJ2201500,2008625761,70,EJA530E-JBS4N-012EL,1,"18,048.00",05-01-2023,EJA530E,B,S,Std,,N,,M,,CREDIT,,19,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,02/13/2023,02/15/2023,MC awtd,,,,,,,TCL INTERMEDIATES PRIVATE LIMITED,200341692,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Baroda,10/31/2022,Toh-Toh,50312,YES,SIEMENS LIMITED,FBJ2201500,2008625761,80,EJA530E-JBS4N-012EL,1,"18,048.00",05-01-2023,EJA530E,B,S,Std,,N,,M,,CREDIT,,19,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,02/13/2023,02/15/2023,MC awtd,,,,,,,TCL INTERMEDIATES PRIVATE LIMITED,200341692,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Baroda,10/31/2022,Toh-Toh,50312,YES,SIEMENS LIMITED,FBJ2201500,2008625761,90,EJA530E-JBS4N-012EL,1,"18,048.00",05-01-2023,EJA530E,B,S,Std,,N,,M,,CREDIT,,19,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,02/13/2023,02/15/2023,MC awtd,,,,,,,TCL INTERMEDIATES PRIVATE LIMITED,200341692,,,2.01E+11,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Baroda,10/31/2022,Toh-Toh,50312,YES,SIEMENS LIMITED,FBJ2201500,2008625761,100,EJA530E-JBS4N-012EL,1,"18,048.00",05-01-2023,EJA530E,B,S,Std,,N,,M,,CREDIT,,19,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,02/13/2023,02/15/2023,MC awtd,,,,,,,TCL INTERMEDIATES PRIVATE LIMITED,200341692,,,2.01E+12,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Baroda,10/31/2022,Toh-Toh,50312,YES,SIEMENS LIMITED,FBJ2201500,2008625761,110,EJA530E-JBS4N-012EL,1,"18,048.00",05-01-2023,EJA530E,B,S,Std,,N,,M,,CREDIT,,19,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,02/13/2023,02/15/2023,MC awtd,,,,,,,TCL INTERMEDIATES PRIVATE LIMITED,200341692,,,2.01E+12,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Baroda,10/31/2022,Toh-Toh,50312,YES,SIEMENS LIMITED,FBJ2201500,2008625761,120,EJA530E-JBS4N-012EL,1,"18,048.00",05-01-2023,EJA530E,B,S,Std,,N,,M,,CREDIT,,19,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,02/13/2023,02/15/2023,MC awtd,,,,,,,TCL INTERMEDIATES PRIVATE LIMITED,200341692,,,2.01E+12,Salil Sukumaran Akkadan .,
Discrete,Oct-22,Baroda,10/31/2022,Toh-Toh,50312,YES,SIEMENS LIMITED,FBJ2201500,2008625761,130,EJA530E-JBS4N-012EL,1,"18,048.00",05-01-2023,EJA530E,B,S,Std,,N,,M,,CREDIT,,19,Y,,,LM-Safe,04/30/2023,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,02/13/2023,02/15/2023,MC awtd,,,,,,,TCL INTERMEDIATES PRIVATE LIMITED,200341692,,,2.01E+12,Salil Sukumaran Akkadan .,
