Discrete,Entry Month,Sales Office,DATE OF CREATION (mm/dd/yyyy),Order Category,INDENT / ORD PRO. ID,SAP Entry ,CUSTOMER,SO NO (FAK),YGSP SO NO,SO item No.,MODEL CODE,QTY,SO BASIC VALUE,CDD (mm/dd/yyyy),BASE MODEL,CAP. MOD,WET. Part,CAP. CATG,B/O O R,SEAL Reqt.,SEAL Vendor,M+TT,TRADING FOB,PAYMENT TYPE,INSPN,CDD WEEK,LD Clause,MC DATE (mm/dd/yyyy),Matl Req DATE (mm/dd/yyyy),.,Billing Month,Part. del. Accept,BASE,Protocol,CAP. Mod,Wet. Part,P-Connect,C-Bolt,Install.,Amp-Hous.,Ele.,IND,Mount,OPTIONS,Tokuchu,"LM Tokuchu 
(Yes / No) ",Parts Avail. Date  (mm/dd/yyyy),LM Readiness Date,MFG Status,"SCH. Date
(mm/dd/yyyy)",FG date   (mm/dd/yyyy),FG Material Status,DESP Date,DESP Month,Remarks,END USER,END USER CODE,Seal Rediness Date,Seal MC Remarks,Consolidate,RON / PL,TOKUCHU No.,Nov-21,OPD,PPMG Plan,,
Discrete,Dec-21,Pune,12/10/2021,Toh-Toh,39367,YES,KIRLOSKAR EBARA PUMPS LIMITED,MPK2100725,2007922640,70,EJA110E-JMS4J-912EB/KU22/X2/A,1," 53,550.00 ",12/31/2021,EJA110E,M,S,Exotic,,N,-,M,---,CREDIT,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,4,J,9,1,2,E,B,/KU22/X2/A,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,INDIAN OIL CORPORATION LIMITED,200213764,,,,Surmica Mukherjee,,,,,,
Discrete,Dec-21,Pune,12/10/2021,Toh-Toh,39367,YES,KIRLOSKAR EBARA PUMPS LIMITED,MPK2100725,2007922640,80,EJA110E-JMS4J-912EB/KU22/X2/A,2," 107,100.00 ",12/31/2021,EJA110E,M,S,Exotic,,N,-,M,---,CREDIT,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,4,J,9,1,2,E,B,/KU22/X2/A,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,INDIAN OIL CORPORATION LIMITED,200213764,,,,Surmica Mukherjee,,,,,,
Discrete,Dec-21,Pune,12/10/2021,Toh-Toh,39367,YES,KIRLOSKAR EBARA PUMPS LIMITED,MPK2100725,2007922640,90,EJA110E-JMS4J-912EB/KU22/X2/A,1," 53,550.00 ",12/31/2021,EJA110E,M,S,Exotic,,N,-,M,---,CREDIT,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,4,J,9,1,2,E,B,/KU22/X2/A,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,INDIAN OIL CORPORATION LIMITED,200213764,,,,Surmica Mukherjee,,,,,,
Discrete,Dec-21,Pune,12/10/2021,Toh-Toh,39367,YES,KIRLOSKAR EBARA PUMPS LIMITED,MPK2100725,2007922640,100,EJA110E-JMS4J-912EB/KU22/X2/A,2," 107,100.00 ",12/31/2021,EJA110E,M,S,Exotic,,N,-,M,---,CREDIT,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,4,J,9,1,2,E,B,/KU22/X2/A,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,INDIAN OIL CORPORATION LIMITED,200213764,,,,Surmica Mukherjee,,,,,,
Discrete,Dec-21,Pune,12/10/2021,Toh-Toh,39367,YES,KIRLOSKAR EBARA PUMPS LIMITED,MPK2100725,2007922640,110,EJA110E-JMS4J-912EB/KU22/X2/A,1," 53,550.00 ",12/31/2021,EJA110E,M,S,Exotic,,N,-,M,---,CREDIT,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,4,J,9,1,2,E,B,/KU22/X2/A,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,INDIAN OIL CORPORATION LIMITED,200213764,,,,Surmica Mukherjee,,,,,,
Discrete,Dec-21,Pune,12/10/2021,Toh-Toh,39367,YES,KIRLOSKAR EBARA PUMPS LIMITED,MPK2100725,2007922640,120,EJA110E-JMS4J-912EB/KU22/X2/A,1," 53,550.00 ",12/31/2021,EJA110E,M,S,Exotic,,N,-,M,---,CREDIT,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,4,J,9,1,2,E,B,/KU22/X2/A,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,INDIAN OIL CORPORATION LIMITED,200213764,,,,Surmica Mukherjee,,,,,,
Discrete,Dec-21,Chennai,12/10/2021,Toh-Toh,41709,YES,"CENTUM CONTROLS PVT. LTD.,",MCL2100838,2007927396,10,EJA530E-JAH7N-012EL/KU22,6," 164,220.00 ",1/30/2022,EJA530E,A,H,Exotic,,N,-,M,---,PDC,,5,N,,,,1/31/2022,,EJA530E,J,A,H,7,N,0,1,2,E,L,/KU22,-,,3/1/2022,3/3/2022,MC awtd,,,,,,,TANFAC INDUSTRIES LTD,200086006,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Kolkatta,12/13/2021,Toh-Toh,39502,YES,BHUSHAN POWER AND STEEL LIMITED,MKL2100530,2007919901,10,EJA530E-JBS4N-012EL,7," 184,100.00 ",1/6/2022,EJA530E,B,S,Std,,N,-,M,---,CREDIT,,2,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,BHUSHAN POWER AND STEEL LIMITED,200255673,,,,Surmica Mukherjee,,,,,,
Discrete,Dec-21,Bangalore,12/13/2021,Toh-Toh,41629,YES,DESMET BALLESTRA INDIA PRIVATE LTD,FLL21M0633,2007922826,50,EJA110E-JMS4G-912EB/KU22,1," 30,885.00 ",12/30/2021,EJA110E,M,S,Std,,N,-,M+T,2/28/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,4,G,9,1,2,E,B,/KU22,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,WEST AFRICAN SOY INDUSTRIES LTD,200267348,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Bangalore,12/13/2021,Toh-Toh,41629,YES,DESMET BALLESTRA INDIA PRIVATE LTD,FLL21M0633,2007922826,60,EJA530E-JBS4N-014EL/KU22,1," 22,650.00 ",12/30/2021,EJA530E,B,S,Std,,N,-,M+T,2/28/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,4,E,L,/KU22,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,WEST AFRICAN SOY INDUSTRIES LTD,200267348,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Bangalore,12/13/2021,Toh-Toh,41629,YES,DESMET BALLESTRA INDIA PRIVATE LTD,FLL21M0633,2007922826,70,EJA530E-JAS4N-014EL/KU22,1," 22,650.00 ",12/30/2021,EJA530E,A,S,Std,,N,-,M+T,2/28/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,A,S,4,N,0,1,4,E,L,/KU22,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,WEST AFRICAN SOY INDUSTRIES LTD,200267348,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Bangalore,12/13/2021,Toh-Toh,41629,YES,DESMET BALLESTRA INDIA PRIVATE LTD,FLL21M0633,2007922826,80,EJA530E-JAS4N-014EL/KU22,1," 22,650.00 ",12/30/2021,EJA530E,A,S,Std,,N,-,M+T,2/28/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,A,S,4,N,0,1,4,E,L,/KU22,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,WEST AFRICAN SOY INDUSTRIES LTD,200267348,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Bangalore,12/13/2021,Toh-Toh,41629,YES,DESMET BALLESTRA INDIA PRIVATE LTD,FLL21M0633,2007922826,90,EJA530E-JBS4N-014EL/KU22,1," 22,650.00 ",12/30/2021,EJA530E,B,S,Std,,N,-,M+T,2/28/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,4,E,L,/KU22,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,WEST AFRICAN SOY INDUSTRIES LTD,200267348,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Bangalore,12/13/2021,Toh-Toh,41629,YES,DESMET BALLESTRA INDIA PRIVATE LTD,FLL21M0633,2007922826,100,EJA110E-JMS4G-912EB/KU22,1," 30,885.00 ",12/30/2021,EJA110E,M,S,Std,,N,-,M+T,2/28/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,4,G,9,1,2,E,B,/KU22,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,WEST AFRICAN SOY INDUSTRIES LTD,200267348,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Bangalore,12/13/2021,Toh-Toh,41629,YES,DESMET BALLESTRA INDIA PRIVATE LTD,FLL21M0633,2007922826,110,EJA530E-JBS4N-014EL/KU22,1," 22,650.00 ",12/30/2021,EJA530E,B,S,Std,,N,-,M+T,2/28/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,4,E,L,/KU22,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,WEST AFRICAN SOY INDUSTRIES LTD,200267348,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Bangalore,12/13/2021,Toh-Toh,41629,YES,DESMET BALLESTRA INDIA PRIVATE LTD,FLL21M0633,2007922826,120,EJA530E-JBS4N-014EL/KU22,1," 22,650.00 ",12/30/2021,EJA530E,B,S,Std,,N,-,M+T,2/28/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,4,E,L,/KU22,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,WEST AFRICAN SOY INDUSTRIES LTD,200267348,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Bangalore,12/13/2021,Toh-Toh,41629,YES,DESMET BALLESTRA INDIA PRIVATE LTD,FLL21M0633,2007922826,130,EJA530E-JBS4N-014EL/KU22,1," 22,650.00 ",12/30/2021,EJA530E,B,S,Std,,N,-,M+T,2/28/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,4,E,L,/KU22,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,WEST AFRICAN SOY INDUSTRIES LTD,200267348,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Bangalore,12/13/2021,Toh-Toh,41629,YES,DESMET BALLESTRA INDIA PRIVATE LTD,FLL21M0633,2007922826,140,EJA530E-JBS4N-014EL/KU22,1," 22,650.00 ",12/30/2021,EJA530E,B,S,Std,,N,-,M+T,2/28/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,4,E,L,/KU22,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,WEST AFRICAN SOY INDUSTRIES LTD,200267348,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Bangalore,12/13/2021,Toh-Toh,41629,YES,DESMET BALLESTRA INDIA PRIVATE LTD,FLL21M0633,2007922826,150,EJA530E-JBS4N-014EL/KU22,1," 22,650.00 ",12/30/2021,EJA530E,B,S,Std,,N,-,M+T,2/28/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,4,E,L,/KU22,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,WEST AFRICAN SOY INDUSTRIES LTD,200267348,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Bangalore,12/13/2021,Toh-Toh,41629,YES,DESMET BALLESTRA INDIA PRIVATE LTD,FLL21M0633,2007922826,160,EJA110E-JMS4G-912EB/KU22,1," 30,885.00 ",12/30/2021,EJA110E,M,S,Std,,N,-,M+T,2/28/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA110E,J,M,S,4,G,9,1,2,E,B,/KU22,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,WEST AFRICAN SOY INDUSTRIES LTD,200267348,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Bangalore,12/13/2021,Toh-Toh,41629,YES,DESMET BALLESTRA INDIA PRIVATE LTD,FLL21M0633,2007922826,170,EJA530E-JAS4N-014EL/KU22,1," 22,650.00 ",12/30/2021,EJA530E,A,S,Std,,N,-,M+T,2/28/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,A,S,4,N,0,1,4,E,L,/KU22,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,WEST AFRICAN SOY INDUSTRIES LTD,200267348,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Chennai,12/13/2021,Toh-Toh,41705,YES,ANDRITZ SEPARATION AND PUMP TECHNOLOGIES I PVT. LTD.,MCL2100837,2007926267,10,EJA110E-JMS4J-912EB/KU22/M11,2," 90,000.00 ",1/26/2022,EJA110E,M,S,Std,,N,-,M,---,PI,,5,N,,,,1/31/2022,,EJA110E,J,M,S,4,J,9,1,2,E,B,/KU22/M11,-,,2/22/2022,2/24/2022,MC awtd,,,,,,,ASSAM BIO REFINERY PRIVATE LIMITED,200323574,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Pune,12/14/2021,Toh-Toh,41736,YES,APEX INNOVATIONS PVT LTD.,MPL2100755,2007932561,10,EJA110E-JMS5J-912NN,8," 212,000.00 ",1/31/2022,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,6,N,,,,1/31/2022,,EJA110E,J,M,S,5,J,9,1,2,N,N,,-,,3/1/2022,3/3/2022,MC awtd,,,,,,,BHILAI INSTITUTE OF TECHNOLOGY,200312906,,,,Surmica Mukherjee,,,,,,
Discrete,Dec-21,Pune,12/14/2021,Toh-Toh,41736,YES,APEX INNOVATIONS PVT LTD.,MPL2100755,2007932561,20,EJA110E-JMS5J-912NN,2," 53,000.00 ",1/31/2022,EJA110E,M,S,Std,,N,-,M,---,CREDIT,,6,N,,,,1/31/2022,,EJA110E,J,M,S,5,J,9,1,2,N,N,,-,,3/1/2022,3/3/2022,MC awtd,,,,,,,BHILAI INSTITUTE OF TECHNOLOGY,200312906,,,,Surmica Mukherjee,,,,,,
PPMG,Dec-21,Pune,12/15/2021,Toh-Toh,38270,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI21M0588,2007837150,180,EJA530E-JCS7N-012EL,1," 17,164.79 ",12/30/2021,EJA530E,C,S,Std,,N,-,M+TT,4/8/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,C,S,7,N,0,1,2,E,L,,-,,3/1/2022,3/3/2022,MC awtd,,,,,,,DALMIA DSP LIMITED,200324224,,,,Vidish Sharma K,,,,,,
PPMG,Dec-21,Pune,12/15/2021,Toh-Toh,38270,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI21M0588,2007837150,190,EJA530E-JCS7N-012EL,1," 17,164.79 ",12/30/2021,EJA530E,C,S,Std,,N,-,M+TT,4/8/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,C,S,7,N,0,1,2,E,L,,-,,3/1/2022,3/3/2022,MC awtd,,,,,,,DALMIA DSP LIMITED,200324224,,,,Vidish Sharma K,,,,,,
PPMG,Dec-21,Pune,12/15/2021,Toh-Toh,38270,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI21M0588,2007837150,200,EJA530E-JCS7N-012EL,1," 17,164.79 ",12/30/2021,EJA530E,C,S,Std,,N,-,M+TT,4/8/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,C,S,7,N,0,1,2,E,L,,-,,3/1/2022,3/3/2022,MC awtd,,,,,,,DALMIA DSP LIMITED,200324224,,,,Vidish Sharma K,,,,,,
PPMG,Dec-21,Pune,12/15/2021,Toh-Toh,38270,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI21M0588,2007837150,210,EJA530E-JCS7N-012EL,1," 17,164.79 ",12/30/2021,EJA530E,C,S,Std,,N,-,M+TT,4/8/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,C,S,7,N,0,1,2,E,L,,-,,3/1/2022,3/3/2022,MC awtd,,,,,,,DALMIA DSP LIMITED,200324224,,,,Vidish Sharma K,,,,,,
PPMG,Dec-21,Pune,12/15/2021,Toh-Toh,38270,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI21M0588,2007837150,220,EJA530E-JCS7N-012EL,1," 17,164.79 ",12/30/2021,EJA530E,C,S,Std,,N,-,M+TT,4/8/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,C,S,7,N,0,1,2,E,L,,-,,3/1/2022,3/3/2022,MC awtd,,,,,,,DALMIA DSP LIMITED,200324224,,,,Vidish Sharma K,,,,,,
PPMG,Dec-21,Pune,12/15/2021,Toh-Toh,38270,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI21M0588,2007837150,230,EJA530E-JCS7N-012EL,1," 10,764.79 ",12/30/2021,EJA530E,C,S,Std,,N,-,M+TT,4/8/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,C,S,7,N,0,1,2,E,L,,-,,3/1/2022,3/3/2022,MC awtd,,,,,,,DALMIA DSP LIMITED,200324224,,,,Vidish Sharma K,,,,,,
PPMG,Dec-21,Pune,12/15/2021,Toh-Toh,38270,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI21M0588,2007837150,240,EJA530E-JCS7N-012EL,1," 16,779.79 ",12/30/2021,EJA530E,C,S,Std,,N,-,M+TT,4/8/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,C,S,7,N,0,1,2,E,L,,-,,3/1/2022,3/3/2022,MC awtd,,,,,,,DALMIA DSP LIMITED,200324224,,,,Vidish Sharma K,,,,,,
PPMG,Dec-21,Pune,12/15/2021,Toh-Toh,38270,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI21M0588,2007837150,250,EJA530E-JCS7N-012EL,1," 17,164.79 ",12/30/2021,EJA530E,C,S,Std,,N,-,M+TT,4/8/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,C,S,7,N,0,1,2,E,L,,-,,3/1/2022,3/3/2022,MC awtd,,,,,,,DALMIA DSP LIMITED,200324224,,,,Vidish Sharma K,,,,,,
PPMG,Dec-21,Pune,12/15/2021,Toh-Toh,38270,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI21M0588,2007837150,270,EJA530E-JCS7N-012EL,1," 17,164.79 ",12/30/2021,EJA530E,C,S,Std,,N,-,M+TT,4/8/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,C,S,7,N,0,1,2,E,L,,-,,3/1/2022,3/3/2022,MC awtd,,,,,,,DALMIA DSP LIMITED,200324224,,,,Vidish Sharma K,,,,,,
PPMG,Dec-21,Pune,12/15/2021,Toh-Toh,38270,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI21M0588,2007837150,280,EJA530E-JCS7N-012EL,1," 17,164.79 ",12/30/2021,EJA530E,C,S,Std,,N,-,M+TT,4/8/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,C,S,7,N,0,1,2,E,L,,-,,3/1/2022,3/3/2022,MC awtd,,,,,,,DALMIA DSP LIMITED,200324224,,,,Vidish Sharma K,,,,,,
PPMG,Dec-21,Pune,12/15/2021,Toh-Toh,38270,YES,THERMAX BABCOCK & WILCOX ENERGY SOLUTIONS PVT.LTD,PPI21M0588,2007837150,300,EJA530E-JCS7N-012EL,1," 17,164.79 ",12/30/2021,EJA530E,C,S,Std,,N,-,M+TT,4/8/2022,CREDIT,,53,Y,,,,12/31/2021,,EJA530E,J,C,S,7,N,0,1,2,E,L,,-,,3/1/2022,3/3/2022,MC awtd,,,,,,,DALMIA DSP LIMITED,200324224,,,,Vidish Sharma K,,,,,,
Discrete,Dec-21,Baroda,12/15/2021,Toh-Toh,39415,YES,PANOLI INTERMEDIATES (INDIA) PVT.LTD.,FBK21M1565,2007896828,10,EJA110E-JHS5J-912EB/KU22,21," 666,750.00 ",1/21/2022,EJA110E,H,S,Std,,N,-,M+T,3/2/2022,CREDIT,,4,N,,,,1/31/2022,,EJA110E,J,H,S,5,J,9,1,2,E,B,/KU22,-,,3/1/2022,3/3/2022,MC awtd,,,,,,,PANOLI INTERMEDIATES (INDIA) PVT.LTD.,200274485,,,,Salil Sukumaran Akkadan .,,,,,,
Discrete,Dec-21,Baroda,12/15/2021,Toh-Toh,39415,YES,PANOLI INTERMEDIATES (INDIA) PVT.LTD.,FBK21M1565,2007896828,20,EJA530E-JCS7N-012EL/KU22,18," 430,200.00 ",1/21/2022,EJA530E,C,S,Std,,N,-,M+T,3/2/2022,CREDIT,,4,N,,,,1/31/2022,,EJA530E,J,C,S,7,N,0,1,2,E,L,/KU22,-,,3/1/2022,3/3/2022,MC awtd,,,,,,,PANOLI INTERMEDIATES (INDIA) PVT.LTD.,200274485,,,,Salil Sukumaran Akkadan .,,,,,,
Discrete,Dec-21,Baroda,12/15/2021,Toh-Toh,39415,YES,PANOLI INTERMEDIATES (INDIA) PVT.LTD.,FBK21M1565,2007896828,30,EJA110E-JMS5J-912EB/KU22,1," 47,800.00 ",1/21/2022,EJA110E,M,S,Std,,N,-,M+T,3/2/2022,CREDIT,,4,N,,,,1/31/2022,,EJA110E,J,M,S,5,J,9,1,2,E,B,/KU22,-,,3/1/2022,3/3/2022,MC awtd,,,,,,,PANOLI INTERMEDIATES (INDIA) PVT.LTD.,200274485,,,,Salil Sukumaran Akkadan .,,,,,,
Discrete,Dec-21,Baroda,12/15/2021,Toh-Toh,41688,NO,DECCAN FINE CHEMICALS (INDIA) PVT. LTD,MBL2101636,2007929707,10,EJA530E-JBH4N-012EL/KU22,1," 34,500.00 ",1/5/2022,EJA530E,B,H,Exotic,,N,-,M,---,CREDIT,,2,Y,,,,1/31/2022,,EJA530E,J,B,H,4,N,0,1,2,E,L,/KU22,-,,3/8/2022,3/10/2022,Forecast,,,,,,,DECCAN FINE CHEMICALS (INDIA) PVT. LTD,200265617,,,,Salil Sukumaran Akkadan .,,,,,,
Discrete,Dec-21,Chennai,12/16/2021,Toh-Toh,41795,YES,SYSPRO AUTOMATION,MCL2100848,2007935646,10,EJA530E-JBS4N-012EL,2," 40,530.00 ",1/20/2022,EJA530E,B,S,Std,,N,-,M,---,PDC,,4,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,2/9/2022,2/11/2022,MC awtd,,,,,,,KALYANI STEELS LTD.,200063263,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Chennai,12/16/2021,Toh-Toh,41795,YES,SYSPRO AUTOMATION,MCL2100848,2007935646,20,EJA530E-JCS4N-012EL,2," 40,530.00 ",1/20/2022,EJA530E,C,S,Std,,N,-,M,---,PDC,,4,N,,,,1/31/2022,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,2/9/2022,2/11/2022,MC awtd,,,,,,,KALYANI STEELS LTD.,200063263,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Bangalore,12/16/2021,Toh-Toh,41799,YES,INTEGER SYSTEMS,MLL2100648,2007935916,10,EJA530E-JBS4N-012EL,1," 22,898.00 ",1/15/2022,EJA530E,B,S,Std,,N,-,M,---,PDC,,3,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,2/9/2022,2/11/2022,MC awtd,,,,,,,TATA STEEL LIMITED,200258246,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Bangalore,12/16/2021,Toh-Toh,41799,YES,INTEGER SYSTEMS,MLL2100648,2007935916,20,EJA530E-JDS4N-012EL/X2/HG,1," 26,800.00 ",1/15/2022,EJA530E,D,S,Exotic,,N,-,M,---,PDC,,3,N,,,,1/31/2022,,EJA530E,J,D,S,4,N,0,1,2,E,L,/X2/HG,-,,3/8/2022,3/10/2022,MC awtd,,,,,,,TATA STEEL LIMITED,200258246,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Chennai,12/16/2021,Toh-Toh,41796,YES,SYSPRO AUTOMATION,MCL2100851,2007936274,10,EJA530E-JBS4N-012EL,8," 162,120.00 ",1/20/2022,EJA530E,B,S,Std,,N,-,M,---,PDC,,4,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,2/9/2022,2/11/2022,MC awtd,,,,,,,KALYANI STEELS LTD.,200063263,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Chennai,12/16/2021,Toh-Toh,41796,YES,SYSPRO AUTOMATION,MCL2100851,2007936274,20,EJA530E-JCS4N-012EL,6," 121,590.00 ",1/20/2022,EJA530E,C,S,Std,,N,-,M,---,PDC,,4,N,,,,1/31/2022,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,2/9/2022,2/11/2022,MC awtd,,,,,,,KALYANI STEELS LTD.,200063263,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Chennai,12/16/2021,Toh-Toh,41841,YES,SYSPRO AUTOMATION,MCL2100854,2007940752,10,EJA530E-JBS4N-012EL,3," 60,795.00 ",1/20/2022,EJA530E,B,S,Std,,N,-,M,---,PDC,,4,N,,,,1/31/2022,,EJA530E,J,B,S,4,N,0,1,2,E,L,,-,,2/9/2022,2/11/2022,MC awtd,,,,,,,"BILAGI SUGAR MILL LTD.,",200153215,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Chennai,12/16/2021,Toh-Toh,41841,YES,SYSPRO AUTOMATION,MCL2100854,2007940752,20,EJA530E-JCS4N-012EL,3," 60,795.00 ",1/20/2022,EJA530E,C,S,Std,,N,-,M,---,PDC,,4,N,,,,1/31/2022,,EJA530E,J,C,S,4,N,0,1,2,E,L,,-,,2/9/2022,2/11/2022,MC awtd,,,,,,,"BILAGI SUGAR MILL LTD.,",200153215,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Pune,12/17/2021,Toh-Toh,41771,YES,FORBES MARSHALL PVT. LTD.,MPL2100763,2007940755,10,EJA530E-JBS4N-012EL/KF22,2," 53,400.00 ",12/28/2021,EJA530E,B,S,Std,,N,-,M,---,PI,,53,N,12/27/2021,12/30/2021,,12/31/2021,,EJA530E,J,B,S,4,N,0,1,2,E,L,/KF22,-,,2/9/2022,2/11/2022,MC Recd,,,,,,,AARTI INDUSTRIES LIMITED,200256232,,,,Surmica Mukherjee,,,,,,
Discrete,Dec-21,Chennai,12/17/2021,Toh-Toh,41838,YES,"CENTUM CONTROLS PVT. LTD.,",MCL2100858,2007943925,10,EJA110E-JMS5J-912EB/KU22,20," 596,160.00 ",1/5/2022,EJA110E,M,S,Std,,N,-,M,---,PDC,,2,N,,,,1/31/2022,,EJA110E,J,M,S,5,J,9,1,2,E,B,/KU22,-,,2/9/2022,2/11/2022,MC awtd,,,,,,,TANFAC INDUSTRIES LTD,200086006,,,,Komaleswara R,,,,,,
Discrete,Dec-21,Chennai,12/17/2021,Toh-Toh,41836,YES,"CENTUM CONTROLS PVT. LTD.,",MCL2100859,2007943929,10,EJA530E-JBS7N-012EL/KU22,10," 223,700.00 ",1/21/2022,EJA530E,B,S,Std,,N,-,M,---,PDC,,4,N,,,,1/31/2022,,EJA530E,J,B,S,7,N,0,1,2,E,L,/KU22,-,,2/9/2022,2/11/2022,MC awtd,,,,,,,SRI SARAVANA MILLS PVT LTD,200330392,,,,Komaleswara R,,,,,,
